filename,label
C:/datasets/flower/flower/jpg\image_01977.jpg,80
C:/datasets/flower/flower/jpg\image_01978.jpg,80
C:/datasets/flower/flower/jpg\image_01979.jpg,80
C:/datasets/flower/flower/jpg\image_01980.jpg,80
C:/datasets/flower/flower/jpg\image_01981.jpg,80
C:/datasets/flower/flower/jpg\image_01982.jpg,80
C:/datasets/flower/flower/jpg\image_01983.jpg,80
C:/datasets/flower/flower/jpg\image_01984.jpg,80
C:/datasets/flower/flower/jpg\image_01985.jpg,80
C:/datasets/flower/flower/jpg\image_01986.jpg,80
C:/datasets/flower/flower/jpg\image_01987.jpg,80
C:/datasets/flower/flower/jpg\image_01988.jpg,80
C:/datasets/flower/flower/jpg\image_01989.jpg,80
C:/datasets/flower/flower/jpg\image_01990.jpg,80
C:/datasets/flower/flower/jpg\image_01991.jpg,80
C:/datasets/flower/flower/jpg\image_01992.jpg,80
C:/datasets/flower/flower/jpg\image_01993.jpg,80
C:/datasets/flower/flower/jpg\image_01994.jpg,80
C:/datasets/flower/flower/jpg\image_01995.jpg,80
C:/datasets/flower/flower/jpg\image_01996.jpg,80
C:/datasets/flower/flower/jpg\image_01997.jpg,80
C:/datasets/flower/flower/jpg\image_01998.jpg,80
C:/datasets/flower/flower/jpg\image_01999.jpg,80
C:/datasets/flower/flower/jpg\image_02000.jpg,80
C:/datasets/flower/flower/jpg\image_02001.jpg,80
C:/datasets/flower/flower/jpg\image_02002.jpg,80
C:/datasets/flower/flower/jpg\image_02003.jpg,80
C:/datasets/flower/flower/jpg\image_02004.jpg,80
C:/datasets/flower/flower/jpg\image_02005.jpg,80
C:/datasets/flower/flower/jpg\image_02006.jpg,80
C:/datasets/flower/flower/jpg\image_02007.jpg,80
C:/datasets/flower/flower/jpg\image_02008.jpg,80
C:/datasets/flower/flower/jpg\image_02009.jpg,80
C:/datasets/flower/flower/jpg\image_02010.jpg,80
C:/datasets/flower/flower/jpg\image_02011.jpg,80
C:/datasets/flower/flower/jpg\image_02012.jpg,80
C:/datasets/flower/flower/jpg\image_02013.jpg,80
C:/datasets/flower/flower/jpg\image_02014.jpg,80
C:/datasets/flower/flower/jpg\image_02015.jpg,80
C:/datasets/flower/flower/jpg\image_02016.jpg,80
C:/datasets/flower/flower/jpg\image_02017.jpg,80
C:/datasets/flower/flower/jpg\image_02018.jpg,80
C:/datasets/flower/flower/jpg\image_02019.jpg,80
C:/datasets/flower/flower/jpg\image_02020.jpg,80
C:/datasets/flower/flower/jpg\image_02021.jpg,80
C:/datasets/flower/flower/jpg\image_02022.jpg,80
C:/datasets/flower/flower/jpg\image_02023.jpg,80
C:/datasets/flower/flower/jpg\image_02024.jpg,80
C:/datasets/flower/flower/jpg\image_02025.jpg,80
C:/datasets/flower/flower/jpg\image_02026.jpg,80
C:/datasets/flower/flower/jpg\image_02027.jpg,80
C:/datasets/flower/flower/jpg\image_02028.jpg,80
C:/datasets/flower/flower/jpg\image_02029.jpg,80
C:/datasets/flower/flower/jpg\image_02030.jpg,80
C:/datasets/flower/flower/jpg\image_02031.jpg,80
C:/datasets/flower/flower/jpg\image_02032.jpg,80
C:/datasets/flower/flower/jpg\image_02033.jpg,80
C:/datasets/flower/flower/jpg\image_02034.jpg,80
C:/datasets/flower/flower/jpg\image_02035.jpg,80
C:/datasets/flower/flower/jpg\image_02036.jpg,80
C:/datasets/flower/flower/jpg\image_02037.jpg,80
C:/datasets/flower/flower/jpg\image_02038.jpg,80
C:/datasets/flower/flower/jpg\image_02039.jpg,80
C:/datasets/flower/flower/jpg\image_02040.jpg,80
C:/datasets/flower/flower/jpg\image_02041.jpg,80
C:/datasets/flower/flower/jpg\image_02042.jpg,80
C:/datasets/flower/flower/jpg\image_02043.jpg,80
C:/datasets/flower/flower/jpg\image_02044.jpg,80
C:/datasets/flower/flower/jpg\image_02045.jpg,80
C:/datasets/flower/flower/jpg\image_02046.jpg,80
C:/datasets/flower/flower/jpg\image_02047.jpg,80
C:/datasets/flower/flower/jpg\image_02048.jpg,80
C:/datasets/flower/flower/jpg\image_02049.jpg,80
C:/datasets/flower/flower/jpg\image_02050.jpg,80
C:/datasets/flower/flower/jpg\image_02051.jpg,80
C:/datasets/flower/flower/jpg\image_02052.jpg,80
C:/datasets/flower/flower/jpg\image_02053.jpg,80
C:/datasets/flower/flower/jpg\image_02054.jpg,80
C:/datasets/flower/flower/jpg\image_02055.jpg,80
C:/datasets/flower/flower/jpg\image_02056.jpg,80
C:/datasets/flower/flower/jpg\image_02057.jpg,80
C:/datasets/flower/flower/jpg\image_02058.jpg,80
C:/datasets/flower/flower/jpg\image_02059.jpg,80
C:/datasets/flower/flower/jpg\image_02060.jpg,80
C:/datasets/flower/flower/jpg\image_02061.jpg,80
C:/datasets/flower/flower/jpg\image_02062.jpg,80
C:/datasets/flower/flower/jpg\image_02063.jpg,80
C:/datasets/flower/flower/jpg\image_02064.jpg,80
C:/datasets/flower/flower/jpg\image_02065.jpg,80
C:/datasets/flower/flower/jpg\image_02066.jpg,80
C:/datasets/flower/flower/jpg\image_02067.jpg,80
C:/datasets/flower/flower/jpg\image_02068.jpg,80
C:/datasets/flower/flower/jpg\image_02069.jpg,75
C:/datasets/flower/flower/jpg\image_02070.jpg,75
C:/datasets/flower/flower/jpg\image_02071.jpg,75
C:/datasets/flower/flower/jpg\image_02072.jpg,75
C:/datasets/flower/flower/jpg\image_02073.jpg,75
C:/datasets/flower/flower/jpg\image_02074.jpg,75
C:/datasets/flower/flower/jpg\image_02075.jpg,75
C:/datasets/flower/flower/jpg\image_02076.jpg,75
C:/datasets/flower/flower/jpg\image_02077.jpg,75
C:/datasets/flower/flower/jpg\image_02078.jpg,75
C:/datasets/flower/flower/jpg\image_02079.jpg,75
C:/datasets/flower/flower/jpg\image_02080.jpg,75
C:/datasets/flower/flower/jpg\image_02081.jpg,75
C:/datasets/flower/flower/jpg\image_02082.jpg,75
C:/datasets/flower/flower/jpg\image_02083.jpg,75
C:/datasets/flower/flower/jpg\image_02084.jpg,75
C:/datasets/flower/flower/jpg\image_02085.jpg,75
C:/datasets/flower/flower/jpg\image_02086.jpg,75
C:/datasets/flower/flower/jpg\image_02087.jpg,75
C:/datasets/flower/flower/jpg\image_02088.jpg,75
C:/datasets/flower/flower/jpg\image_02089.jpg,75
C:/datasets/flower/flower/jpg\image_02090.jpg,75
C:/datasets/flower/flower/jpg\image_02091.jpg,75
C:/datasets/flower/flower/jpg\image_02092.jpg,75
C:/datasets/flower/flower/jpg\image_02093.jpg,75
C:/datasets/flower/flower/jpg\image_02094.jpg,75
C:/datasets/flower/flower/jpg\image_02095.jpg,75
C:/datasets/flower/flower/jpg\image_02096.jpg,75
C:/datasets/flower/flower/jpg\image_02097.jpg,75
C:/datasets/flower/flower/jpg\image_02098.jpg,75
C:/datasets/flower/flower/jpg\image_02099.jpg,75
C:/datasets/flower/flower/jpg\image_02100.jpg,75
C:/datasets/flower/flower/jpg\image_02101.jpg,75
C:/datasets/flower/flower/jpg\image_02102.jpg,75
C:/datasets/flower/flower/jpg\image_02103.jpg,75
C:/datasets/flower/flower/jpg\image_02104.jpg,75
C:/datasets/flower/flower/jpg\image_02105.jpg,75
C:/datasets/flower/flower/jpg\image_02106.jpg,75
C:/datasets/flower/flower/jpg\image_02107.jpg,75
C:/datasets/flower/flower/jpg\image_02108.jpg,75
C:/datasets/flower/flower/jpg\image_02109.jpg,75
C:/datasets/flower/flower/jpg\image_02110.jpg,75
C:/datasets/flower/flower/jpg\image_02111.jpg,75
C:/datasets/flower/flower/jpg\image_02112.jpg,75
C:/datasets/flower/flower/jpg\image_02113.jpg,75
C:/datasets/flower/flower/jpg\image_02114.jpg,75
C:/datasets/flower/flower/jpg\image_02115.jpg,75
C:/datasets/flower/flower/jpg\image_02116.jpg,75
C:/datasets/flower/flower/jpg\image_02117.jpg,75
C:/datasets/flower/flower/jpg\image_02118.jpg,75
C:/datasets/flower/flower/jpg\image_02119.jpg,75
C:/datasets/flower/flower/jpg\image_02120.jpg,75
C:/datasets/flower/flower/jpg\image_02121.jpg,75
C:/datasets/flower/flower/jpg\image_02122.jpg,75
C:/datasets/flower/flower/jpg\image_02123.jpg,75
C:/datasets/flower/flower/jpg\image_02124.jpg,75
C:/datasets/flower/flower/jpg\image_02125.jpg,75
C:/datasets/flower/flower/jpg\image_02126.jpg,75
C:/datasets/flower/flower/jpg\image_02127.jpg,75
C:/datasets/flower/flower/jpg\image_02128.jpg,75
C:/datasets/flower/flower/jpg\image_02129.jpg,75
C:/datasets/flower/flower/jpg\image_02130.jpg,75
C:/datasets/flower/flower/jpg\image_02131.jpg,75
C:/datasets/flower/flower/jpg\image_02132.jpg,75
C:/datasets/flower/flower/jpg\image_02133.jpg,75
C:/datasets/flower/flower/jpg\image_02134.jpg,75
C:/datasets/flower/flower/jpg\image_02135.jpg,75
C:/datasets/flower/flower/jpg\image_02136.jpg,75
C:/datasets/flower/flower/jpg\image_02137.jpg,75
C:/datasets/flower/flower/jpg\image_02138.jpg,75
C:/datasets/flower/flower/jpg\image_02139.jpg,75
C:/datasets/flower/flower/jpg\image_02140.jpg,75
C:/datasets/flower/flower/jpg\image_02141.jpg,75
C:/datasets/flower/flower/jpg\image_02142.jpg,75
C:/datasets/flower/flower/jpg\image_02143.jpg,75
C:/datasets/flower/flower/jpg\image_02144.jpg,75
C:/datasets/flower/flower/jpg\image_02145.jpg,75
C:/datasets/flower/flower/jpg\image_02146.jpg,75
C:/datasets/flower/flower/jpg\image_02147.jpg,75
C:/datasets/flower/flower/jpg\image_02148.jpg,75
C:/datasets/flower/flower/jpg\image_02149.jpg,75
C:/datasets/flower/flower/jpg\image_02150.jpg,75
C:/datasets/flower/flower/jpg\image_02151.jpg,75
C:/datasets/flower/flower/jpg\image_02152.jpg,75
C:/datasets/flower/flower/jpg\image_02153.jpg,75
C:/datasets/flower/flower/jpg\image_02154.jpg,75
C:/datasets/flower/flower/jpg\image_02155.jpg,75
C:/datasets/flower/flower/jpg\image_02156.jpg,75
C:/datasets/flower/flower/jpg\image_02157.jpg,75
C:/datasets/flower/flower/jpg\image_02158.jpg,75
C:/datasets/flower/flower/jpg\image_02159.jpg,75
C:/datasets/flower/flower/jpg\image_02160.jpg,75
C:/datasets/flower/flower/jpg\image_02161.jpg,75
C:/datasets/flower/flower/jpg\image_02162.jpg,75
C:/datasets/flower/flower/jpg\image_02163.jpg,75
C:/datasets/flower/flower/jpg\image_02164.jpg,75
C:/datasets/flower/flower/jpg\image_02165.jpg,75
C:/datasets/flower/flower/jpg\image_02166.jpg,75
C:/datasets/flower/flower/jpg\image_02167.jpg,75
C:/datasets/flower/flower/jpg\image_02168.jpg,75
C:/datasets/flower/flower/jpg\image_02169.jpg,75
C:/datasets/flower/flower/jpg\image_02170.jpg,75
C:/datasets/flower/flower/jpg\image_02171.jpg,75
C:/datasets/flower/flower/jpg\image_02172.jpg,75
C:/datasets/flower/flower/jpg\image_02173.jpg,75
C:/datasets/flower/flower/jpg\image_02174.jpg,75
C:/datasets/flower/flower/jpg\image_02175.jpg,75
C:/datasets/flower/flower/jpg\image_02176.jpg,75
C:/datasets/flower/flower/jpg\image_02177.jpg,75
C:/datasets/flower/flower/jpg\image_02178.jpg,75
C:/datasets/flower/flower/jpg\image_02179.jpg,75
C:/datasets/flower/flower/jpg\image_02180.jpg,75
C:/datasets/flower/flower/jpg\image_02181.jpg,75
C:/datasets/flower/flower/jpg\image_02182.jpg,75
C:/datasets/flower/flower/jpg\image_02183.jpg,75
C:/datasets/flower/flower/jpg\image_02184.jpg,75
C:/datasets/flower/flower/jpg\image_02185.jpg,75
C:/datasets/flower/flower/jpg\image_02186.jpg,75
C:/datasets/flower/flower/jpg\image_02187.jpg,75
C:/datasets/flower/flower/jpg\image_02188.jpg,75
C:/datasets/flower/flower/jpg\image_02316.jpg,43
C:/datasets/flower/flower/jpg\image_02317.jpg,43
C:/datasets/flower/flower/jpg\image_02318.jpg,43
C:/datasets/flower/flower/jpg\image_02319.jpg,43
C:/datasets/flower/flower/jpg\image_02320.jpg,43
C:/datasets/flower/flower/jpg\image_02321.jpg,43
C:/datasets/flower/flower/jpg\image_02322.jpg,43
C:/datasets/flower/flower/jpg\image_02323.jpg,43
C:/datasets/flower/flower/jpg\image_02324.jpg,43
C:/datasets/flower/flower/jpg\image_02325.jpg,43
C:/datasets/flower/flower/jpg\image_02326.jpg,43
C:/datasets/flower/flower/jpg\image_02327.jpg,43
C:/datasets/flower/flower/jpg\image_02328.jpg,43
C:/datasets/flower/flower/jpg\image_02329.jpg,43
C:/datasets/flower/flower/jpg\image_02330.jpg,43
C:/datasets/flower/flower/jpg\image_02331.jpg,43
C:/datasets/flower/flower/jpg\image_02332.jpg,43
C:/datasets/flower/flower/jpg\image_02333.jpg,43
C:/datasets/flower/flower/jpg\image_02334.jpg,43
C:/datasets/flower/flower/jpg\image_02335.jpg,43
C:/datasets/flower/flower/jpg\image_02336.jpg,43
C:/datasets/flower/flower/jpg\image_02337.jpg,43
C:/datasets/flower/flower/jpg\image_02338.jpg,43
C:/datasets/flower/flower/jpg\image_02339.jpg,43
C:/datasets/flower/flower/jpg\image_02340.jpg,43
C:/datasets/flower/flower/jpg\image_02341.jpg,43
C:/datasets/flower/flower/jpg\image_02342.jpg,43
C:/datasets/flower/flower/jpg\image_02343.jpg,43
C:/datasets/flower/flower/jpg\image_02344.jpg,43
C:/datasets/flower/flower/jpg\image_02345.jpg,43
C:/datasets/flower/flower/jpg\image_02346.jpg,43
C:/datasets/flower/flower/jpg\image_02347.jpg,43
C:/datasets/flower/flower/jpg\image_02348.jpg,43
C:/datasets/flower/flower/jpg\image_02349.jpg,43
C:/datasets/flower/flower/jpg\image_02350.jpg,43
C:/datasets/flower/flower/jpg\image_02351.jpg,43
C:/datasets/flower/flower/jpg\image_02352.jpg,43
C:/datasets/flower/flower/jpg\image_02353.jpg,43
C:/datasets/flower/flower/jpg\image_02354.jpg,43
C:/datasets/flower/flower/jpg\image_02355.jpg,43
C:/datasets/flower/flower/jpg\image_02356.jpg,43
C:/datasets/flower/flower/jpg\image_02357.jpg,43
C:/datasets/flower/flower/jpg\image_02358.jpg,43
C:/datasets/flower/flower/jpg\image_02359.jpg,43
C:/datasets/flower/flower/jpg\image_02360.jpg,43
C:/datasets/flower/flower/jpg\image_02361.jpg,43
C:/datasets/flower/flower/jpg\image_02362.jpg,43
C:/datasets/flower/flower/jpg\image_02363.jpg,43
C:/datasets/flower/flower/jpg\image_02364.jpg,43
C:/datasets/flower/flower/jpg\image_02365.jpg,43
C:/datasets/flower/flower/jpg\image_02366.jpg,43
C:/datasets/flower/flower/jpg\image_02367.jpg,43
C:/datasets/flower/flower/jpg\image_02368.jpg,43
C:/datasets/flower/flower/jpg\image_02369.jpg,43
C:/datasets/flower/flower/jpg\image_02370.jpg,43
C:/datasets/flower/flower/jpg\image_02371.jpg,43
C:/datasets/flower/flower/jpg\image_02372.jpg,43
C:/datasets/flower/flower/jpg\image_02373.jpg,43
C:/datasets/flower/flower/jpg\image_02374.jpg,43
C:/datasets/flower/flower/jpg\image_02375.jpg,43
C:/datasets/flower/flower/jpg\image_02376.jpg,43
C:/datasets/flower/flower/jpg\image_02377.jpg,43
C:/datasets/flower/flower/jpg\image_02378.jpg,43
C:/datasets/flower/flower/jpg\image_02379.jpg,43
C:/datasets/flower/flower/jpg\image_02380.jpg,43
C:/datasets/flower/flower/jpg\image_02381.jpg,43
C:/datasets/flower/flower/jpg\image_02382.jpg,43
C:/datasets/flower/flower/jpg\image_02383.jpg,43
C:/datasets/flower/flower/jpg\image_02384.jpg,43
C:/datasets/flower/flower/jpg\image_02385.jpg,43
C:/datasets/flower/flower/jpg\image_02386.jpg,43
C:/datasets/flower/flower/jpg\image_02387.jpg,43
C:/datasets/flower/flower/jpg\image_02388.jpg,43
C:/datasets/flower/flower/jpg\image_02389.jpg,43
C:/datasets/flower/flower/jpg\image_02390.jpg,43
C:/datasets/flower/flower/jpg\image_02391.jpg,43
C:/datasets/flower/flower/jpg\image_02392.jpg,43
C:/datasets/flower/flower/jpg\image_02393.jpg,43
C:/datasets/flower/flower/jpg\image_02394.jpg,43
C:/datasets/flower/flower/jpg\image_02395.jpg,43
C:/datasets/flower/flower/jpg\image_02396.jpg,43
C:/datasets/flower/flower/jpg\image_02397.jpg,43
C:/datasets/flower/flower/jpg\image_02398.jpg,43
C:/datasets/flower/flower/jpg\image_02399.jpg,43
C:/datasets/flower/flower/jpg\image_02400.jpg,43
C:/datasets/flower/flower/jpg\image_02401.jpg,43
C:/datasets/flower/flower/jpg\image_02402.jpg,43
C:/datasets/flower/flower/jpg\image_02403.jpg,43
C:/datasets/flower/flower/jpg\image_02404.jpg,43
C:/datasets/flower/flower/jpg\image_02405.jpg,43
C:/datasets/flower/flower/jpg\image_02406.jpg,43
C:/datasets/flower/flower/jpg\image_02407.jpg,43
C:/datasets/flower/flower/jpg\image_02408.jpg,43
C:/datasets/flower/flower/jpg\image_02409.jpg,43
C:/datasets/flower/flower/jpg\image_02410.jpg,43
C:/datasets/flower/flower/jpg\image_02411.jpg,43
C:/datasets/flower/flower/jpg\image_02412.jpg,43
C:/datasets/flower/flower/jpg\image_02413.jpg,43
C:/datasets/flower/flower/jpg\image_02414.jpg,43
C:/datasets/flower/flower/jpg\image_02415.jpg,43
C:/datasets/flower/flower/jpg\image_02416.jpg,43
C:/datasets/flower/flower/jpg\image_02417.jpg,43
C:/datasets/flower/flower/jpg\image_02418.jpg,43
C:/datasets/flower/flower/jpg\image_02419.jpg,43
C:/datasets/flower/flower/jpg\image_02420.jpg,43
C:/datasets/flower/flower/jpg\image_02421.jpg,43
C:/datasets/flower/flower/jpg\image_02422.jpg,43
C:/datasets/flower/flower/jpg\image_02423.jpg,43
C:/datasets/flower/flower/jpg\image_02424.jpg,43
C:/datasets/flower/flower/jpg\image_02425.jpg,43
C:/datasets/flower/flower/jpg\image_02426.jpg,43
C:/datasets/flower/flower/jpg\image_02427.jpg,43
C:/datasets/flower/flower/jpg\image_02428.jpg,43
C:/datasets/flower/flower/jpg\image_02429.jpg,43
C:/datasets/flower/flower/jpg\image_02430.jpg,43
C:/datasets/flower/flower/jpg\image_02431.jpg,43
C:/datasets/flower/flower/jpg\image_02432.jpg,43
C:/datasets/flower/flower/jpg\image_02433.jpg,43
C:/datasets/flower/flower/jpg\image_02434.jpg,43
C:/datasets/flower/flower/jpg\image_02435.jpg,43
C:/datasets/flower/flower/jpg\image_02436.jpg,43
C:/datasets/flower/flower/jpg\image_02437.jpg,43
C:/datasets/flower/flower/jpg\image_02438.jpg,43
C:/datasets/flower/flower/jpg\image_02439.jpg,43
C:/datasets/flower/flower/jpg\image_02440.jpg,43
C:/datasets/flower/flower/jpg\image_02441.jpg,43
C:/datasets/flower/flower/jpg\image_02442.jpg,43
C:/datasets/flower/flower/jpg\image_02443.jpg,43
C:/datasets/flower/flower/jpg\image_02444.jpg,43
C:/datasets/flower/flower/jpg\image_02445.jpg,43
C:/datasets/flower/flower/jpg\image_02446.jpg,76
C:/datasets/flower/flower/jpg\image_02447.jpg,76
C:/datasets/flower/flower/jpg\image_02448.jpg,76
C:/datasets/flower/flower/jpg\image_02449.jpg,76
C:/datasets/flower/flower/jpg\image_02450.jpg,76
C:/datasets/flower/flower/jpg\image_02451.jpg,76
C:/datasets/flower/flower/jpg\image_02452.jpg,76
C:/datasets/flower/flower/jpg\image_02453.jpg,76
C:/datasets/flower/flower/jpg\image_02454.jpg,76
C:/datasets/flower/flower/jpg\image_02455.jpg,76
C:/datasets/flower/flower/jpg\image_02456.jpg,76
C:/datasets/flower/flower/jpg\image_02457.jpg,76
C:/datasets/flower/flower/jpg\image_02458.jpg,76
C:/datasets/flower/flower/jpg\image_02459.jpg,76
C:/datasets/flower/flower/jpg\image_02460.jpg,76
C:/datasets/flower/flower/jpg\image_02461.jpg,76
C:/datasets/flower/flower/jpg\image_02462.jpg,76
C:/datasets/flower/flower/jpg\image_02463.jpg,76
C:/datasets/flower/flower/jpg\image_02464.jpg,76
C:/datasets/flower/flower/jpg\image_02465.jpg,76
C:/datasets/flower/flower/jpg\image_02466.jpg,76
C:/datasets/flower/flower/jpg\image_02467.jpg,76
C:/datasets/flower/flower/jpg\image_02468.jpg,76
C:/datasets/flower/flower/jpg\image_02469.jpg,76
C:/datasets/flower/flower/jpg\image_02470.jpg,76
C:/datasets/flower/flower/jpg\image_02471.jpg,76
C:/datasets/flower/flower/jpg\image_02472.jpg,76
C:/datasets/flower/flower/jpg\image_02473.jpg,76
C:/datasets/flower/flower/jpg\image_02474.jpg,76
C:/datasets/flower/flower/jpg\image_02475.jpg,76
C:/datasets/flower/flower/jpg\image_02476.jpg,76
C:/datasets/flower/flower/jpg\image_02477.jpg,76
C:/datasets/flower/flower/jpg\image_02478.jpg,76
C:/datasets/flower/flower/jpg\image_02479.jpg,76
C:/datasets/flower/flower/jpg\image_02480.jpg,76
C:/datasets/flower/flower/jpg\image_02481.jpg,76
C:/datasets/flower/flower/jpg\image_02482.jpg,76
C:/datasets/flower/flower/jpg\image_02483.jpg,76
C:/datasets/flower/flower/jpg\image_02484.jpg,76
C:/datasets/flower/flower/jpg\image_02485.jpg,76
C:/datasets/flower/flower/jpg\image_02486.jpg,76
C:/datasets/flower/flower/jpg\image_02487.jpg,76
C:/datasets/flower/flower/jpg\image_02488.jpg,76
C:/datasets/flower/flower/jpg\image_02489.jpg,76
C:/datasets/flower/flower/jpg\image_02490.jpg,76
C:/datasets/flower/flower/jpg\image_02491.jpg,76
C:/datasets/flower/flower/jpg\image_02492.jpg,76
C:/datasets/flower/flower/jpg\image_02493.jpg,76
C:/datasets/flower/flower/jpg\image_02494.jpg,76
C:/datasets/flower/flower/jpg\image_02495.jpg,76
C:/datasets/flower/flower/jpg\image_02496.jpg,76
C:/datasets/flower/flower/jpg\image_02497.jpg,76
C:/datasets/flower/flower/jpg\image_02498.jpg,76
C:/datasets/flower/flower/jpg\image_02499.jpg,76
C:/datasets/flower/flower/jpg\image_02500.jpg,76
C:/datasets/flower/flower/jpg\image_02501.jpg,76
C:/datasets/flower/flower/jpg\image_02502.jpg,76
C:/datasets/flower/flower/jpg\image_02503.jpg,76
C:/datasets/flower/flower/jpg\image_02504.jpg,76
C:/datasets/flower/flower/jpg\image_02505.jpg,76
C:/datasets/flower/flower/jpg\image_02506.jpg,76
C:/datasets/flower/flower/jpg\image_02507.jpg,76
C:/datasets/flower/flower/jpg\image_02508.jpg,76
C:/datasets/flower/flower/jpg\image_02509.jpg,76
C:/datasets/flower/flower/jpg\image_02510.jpg,76
C:/datasets/flower/flower/jpg\image_02511.jpg,76
C:/datasets/flower/flower/jpg\image_02512.jpg,76
C:/datasets/flower/flower/jpg\image_02513.jpg,76
C:/datasets/flower/flower/jpg\image_02514.jpg,76
C:/datasets/flower/flower/jpg\image_02515.jpg,76
C:/datasets/flower/flower/jpg\image_02516.jpg,76
C:/datasets/flower/flower/jpg\image_02517.jpg,76
C:/datasets/flower/flower/jpg\image_02518.jpg,76
C:/datasets/flower/flower/jpg\image_02519.jpg,76
C:/datasets/flower/flower/jpg\image_02520.jpg,76
C:/datasets/flower/flower/jpg\image_02521.jpg,76
C:/datasets/flower/flower/jpg\image_02522.jpg,76
C:/datasets/flower/flower/jpg\image_02523.jpg,76
C:/datasets/flower/flower/jpg\image_02524.jpg,76
C:/datasets/flower/flower/jpg\image_02525.jpg,76
C:/datasets/flower/flower/jpg\image_02526.jpg,76
C:/datasets/flower/flower/jpg\image_02527.jpg,76
C:/datasets/flower/flower/jpg\image_02528.jpg,76
C:/datasets/flower/flower/jpg\image_02529.jpg,76
C:/datasets/flower/flower/jpg\image_02530.jpg,76
C:/datasets/flower/flower/jpg\image_02531.jpg,76
C:/datasets/flower/flower/jpg\image_02532.jpg,76
C:/datasets/flower/flower/jpg\image_02533.jpg,76
C:/datasets/flower/flower/jpg\image_02534.jpg,76
C:/datasets/flower/flower/jpg\image_02535.jpg,76
C:/datasets/flower/flower/jpg\image_02536.jpg,76
C:/datasets/flower/flower/jpg\image_02537.jpg,76
C:/datasets/flower/flower/jpg\image_02538.jpg,76
C:/datasets/flower/flower/jpg\image_02539.jpg,76
C:/datasets/flower/flower/jpg\image_02540.jpg,76
C:/datasets/flower/flower/jpg\image_02541.jpg,76
C:/datasets/flower/flower/jpg\image_02542.jpg,76
C:/datasets/flower/flower/jpg\image_02543.jpg,76
C:/datasets/flower/flower/jpg\image_02544.jpg,76
C:/datasets/flower/flower/jpg\image_02545.jpg,76
C:/datasets/flower/flower/jpg\image_02546.jpg,76
C:/datasets/flower/flower/jpg\image_02547.jpg,76
C:/datasets/flower/flower/jpg\image_02548.jpg,76
C:/datasets/flower/flower/jpg\image_02549.jpg,76
C:/datasets/flower/flower/jpg\image_02550.jpg,76
C:/datasets/flower/flower/jpg\image_02551.jpg,76
C:/datasets/flower/flower/jpg\image_02552.jpg,76
C:/datasets/flower/flower/jpg\image_02553.jpg,84
C:/datasets/flower/flower/jpg\image_02554.jpg,84
C:/datasets/flower/flower/jpg\image_02555.jpg,84
C:/datasets/flower/flower/jpg\image_02556.jpg,84
C:/datasets/flower/flower/jpg\image_02557.jpg,84
C:/datasets/flower/flower/jpg\image_02558.jpg,84
C:/datasets/flower/flower/jpg\image_02559.jpg,84
C:/datasets/flower/flower/jpg\image_02560.jpg,84
C:/datasets/flower/flower/jpg\image_02561.jpg,84
C:/datasets/flower/flower/jpg\image_02562.jpg,84
C:/datasets/flower/flower/jpg\image_02563.jpg,84
C:/datasets/flower/flower/jpg\image_02564.jpg,84
C:/datasets/flower/flower/jpg\image_02565.jpg,84
C:/datasets/flower/flower/jpg\image_02566.jpg,84
C:/datasets/flower/flower/jpg\image_02567.jpg,84
C:/datasets/flower/flower/jpg\image_02568.jpg,84
C:/datasets/flower/flower/jpg\image_02569.jpg,84
C:/datasets/flower/flower/jpg\image_02570.jpg,84
C:/datasets/flower/flower/jpg\image_02571.jpg,84
C:/datasets/flower/flower/jpg\image_02572.jpg,84
C:/datasets/flower/flower/jpg\image_02573.jpg,84
C:/datasets/flower/flower/jpg\image_02574.jpg,84
C:/datasets/flower/flower/jpg\image_02575.jpg,84
C:/datasets/flower/flower/jpg\image_02576.jpg,84
C:/datasets/flower/flower/jpg\image_02577.jpg,84
C:/datasets/flower/flower/jpg\image_02578.jpg,84
C:/datasets/flower/flower/jpg\image_02579.jpg,84
C:/datasets/flower/flower/jpg\image_02580.jpg,84
C:/datasets/flower/flower/jpg\image_02581.jpg,84
C:/datasets/flower/flower/jpg\image_02582.jpg,84
C:/datasets/flower/flower/jpg\image_02583.jpg,84
C:/datasets/flower/flower/jpg\image_02584.jpg,84
C:/datasets/flower/flower/jpg\image_02585.jpg,84
C:/datasets/flower/flower/jpg\image_02586.jpg,84
C:/datasets/flower/flower/jpg\image_02587.jpg,84
C:/datasets/flower/flower/jpg\image_02588.jpg,84
C:/datasets/flower/flower/jpg\image_02589.jpg,84
C:/datasets/flower/flower/jpg\image_02590.jpg,84
C:/datasets/flower/flower/jpg\image_02591.jpg,84
C:/datasets/flower/flower/jpg\image_02592.jpg,84
C:/datasets/flower/flower/jpg\image_02593.jpg,84
C:/datasets/flower/flower/jpg\image_02594.jpg,84
C:/datasets/flower/flower/jpg\image_02595.jpg,84
C:/datasets/flower/flower/jpg\image_02596.jpg,84
C:/datasets/flower/flower/jpg\image_02597.jpg,84
C:/datasets/flower/flower/jpg\image_02598.jpg,84
C:/datasets/flower/flower/jpg\image_02599.jpg,84
C:/datasets/flower/flower/jpg\image_02600.jpg,84
C:/datasets/flower/flower/jpg\image_02601.jpg,84
C:/datasets/flower/flower/jpg\image_02602.jpg,84
